191.177.185.252 - - "2016-02-24 00:19:06" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/download/21/29 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
157.55.39.246 bot - "2016-02-24 00:37:04" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/download/28/22 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
182.110.183.124 - - "2016-02-24 01:03:27" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/download/18/15 200 "FileDown"
144.76.153.198 - - "2016-02-24 02:07:31" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/view/7 200 "Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130331 Firefox/21.0"
66.249.65.111 bot - "2016-02-24 03:18:51" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.151 bot - "2016-02-24 03:20:45" http://revista.projuriscursos.com.br/index.php/revista-projuris/article/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.56 bot - "2016-02-24 03:23:55" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/view/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.167.30 bot - "2016-02-24 03:25:56" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/15 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:56" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/146 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:57" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/151 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:57" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/18 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:58" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/19 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:58" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/20 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:59" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/34 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.30 bot - "2016-02-24 03:25:59" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/56 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.65.114 bot - "2016-02-24 03:31:10" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/35 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.53 bot - "2016-02-24 05:04:36" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/view/7 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.59 bot - "2016-02-24 05:08:02" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/issue/view/v3%20n1%20%28jan-jun%29%202015 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.142 bot - "2016-02-24 05:25:21" http://revista.projuriscursos.com.br/index.php/revista-projuris/article/download/18/15 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.196 bot - "2016-02-24 05:29:26" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/download/19/16 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.204 bot - "2016-02-24 05:31:50" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.196 bot - "2016-02-24 05:32:17" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/download/9/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.196 bot - "2016-02-24 05:42:07" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/download/28/22 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.196 bot - "2016-02-24 05:46:05" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/download/11/14 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.114 bot - "2016-02-24 05:50:05" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/16 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.204 bot - "2016-02-24 05:50:22" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/view/59 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.56 bot - "2016-02-24 05:50:28" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
179.97.169.18 - - "2016-02-24 05:58:53" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/issue/download/v3%20n1%20%28jan-jun%29%202015/3 200 "Mozilla/3.0 (compatible; Indy Library)"
66.249.73.204 bot - "2016-02-24 06:05:40" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/view/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
207.46.13.95 bot - "2016-02-24 06:19:20" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/21 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.95 bot - "2016-02-24 06:19:23" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/50 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.65.111 bot - "2016-02-24 06:23:38" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.53 bot - "2016-02-24 06:26:06" http://www.revista.projuriscursos.com.br/index.php/revista-projuris/article/download/31/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.160 bot - "2016-02-24 06:28:09" http://revista.projuriscursos.com.br/index.php/revista-projuris/article/download/31/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.142 bot - "2016-02-24 06:34:57" http://revista.projuriscursos.com.br/index.php/revista-projuris/article/download/6/6 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.111 bot - "2016-02-24 06:36:35" http://projuriscursos.com.br/revista/index.php/revista-projuris/article/view/30 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.151 bot - "2016-02-24 06:40:42" http://revista.projuriscursos.com.br/index.php/revista-projuris/article/download/11/14 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.73.183 bot - "2016-02-24 06:41:36" http://www.projuriscursos.com.br/revista/index.php/revista-projuris/article/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
